timestamp,asset,symbol,strategy_version,candle_close_time,candle_time,open,high,low,close,rsi,ma20,bb_lower,ma200,atr,passed,rejection_reasons
2026-07-10T07:52:01.808977+00:00,BTC,BTCUSDT,mean-reversion-v1.0.0,1783486800,2026-07-08T05:00:00+00:00,62745.02,62822.0,62497.26,62588.76,27.477941303933406,63364.27099999999,62526.17844532838,61705.230149999996,448.6014285714295,False,CLOSE_NOT_BELOW_LOWER_BB
2026-07-10T07:52:01.808977+00:00,BTC,BTCUSDT,mean-reversion-v1.0.0,1783490400,2026-07-08T06:00:00+00:00,62588.76,62693.04,62421.75,62605.9,26.671013563017723,63333.16599999999,62433.254668958994,61716.94985,436.43214285714356,False,CLOSE_NOT_BELOW_LOWER_BB
2026-07-10T07:52:01.808977+00:00,BTC,BTCUSDT,mean-reversion-v1.0.0,1783494000,2026-07-08T07:00:00+00:00,62605.9,62846.45,62490.8,62834.44,27.180031679170128,63307.625,62381.910516662945,61730.3084,436.9028571428576,False,CLOSE_NOT_BELOW_LOWER_BB
2026-07-10T07:52:01.808977+00:00,BTC,BTCUSDT,mean-reversion-v1.0.0,1783497600,2026-07-08T08:00:00+00:00,62834.43,62895.35,61795.1,61959.96,24.13074788134284,63234.708000000006,62140.87522099583,61741.39315,478.5471428571431,True,
2026-07-10T07:52:01.808977+00:00,BTC,BTCUSDT,mean-reversion-v1.0.0,1783501200,2026-07-08T09:00:00+00:00,61959.96,62114.62,61663.4,62001.81,21.68661630340472,63185.378000000004,61969.396376971104,61752.168,473.2771428571432,False,OPEN_TRADE_EXISTS|CLOSE_NOT_BELOW_LOWER_BB
2026-07-10T07:52:01.808977+00:00,BTC,BTCUSDT,mean-reversion-v1.0.0,1783504800,2026-07-08T10:00:00+00:00,62001.82,62136.53,61844.2,62127.99,25.66016110032163,63116.79,61826.96754004669,61763.595100000006,472.7557142857144,False,OPEN_TRADE_EXISTS|CLOSE_NOT_BELOW_LOWER_BB
2026-07-10T07:52:01.808977+00:00,BTC,BTCUSDT,mean-reversion-v1.0.0,1783508400,2026-07-08T11:00:00+00:00,62127.99,62341.3,62000.0,62249.32,30.972023674331112,63034.856499999994,61743.213926881945,61777.265999999996,457.2450000000005,False,OPEN_TRADE_EXISTS|CLOSE_NOT_BELOW_LOWER_BB
2026-07-10T07:52:01.808977+00:00,BTC,BTCUSDT,mean-reversion-v1.0.0,1783512000,2026-07-08T12:00:00+00:00,62249.32,62369.97,61894.2,61894.21,25.084913539765594,62932.7235,61619.67165232184,61789.81065000001,459.46500000000066,False,OPEN_TRADE_EXISTS|CLOSE_NOT_BELOW_LOWER_BB
2026-07-10T07:52:01.808977+00:00,BTC,BTCUSDT,mean-reversion-v1.0.0,1783515600,2026-07-08T13:00:00+00:00,61894.21,62035.58,61562.35,61878.01,26.439307489159262,62819.3505,61554.034450572406,61801.45075,463.90571428571485,False,OPEN_TRADE_EXISTS|CLOSE_NOT_BELOW_LOWER_BB
2026-07-10T07:52:01.808977+00:00,BTC,BTCUSDT,mean-reversion-v1.0.0,1783519200,2026-07-08T14:00:00+00:00,61876.56,62115.0,61642.01,61830.69,19.624974702889872,62729.186,61451.97347692639,61813.134249999996,465.05642857142914,False,OPEN_TRADE_EXISTS|CLOSE_NOT_BELOW_LOWER_BB
2026-07-10T07:52:01.808977+00:00,BTC,BTCUSDT,mean-reversion-v1.0.0,1783522800,2026-07-08T15:00:00+00:00,61830.69,61860.05,61453.09,61630.9,22.659205453292927,62621.8905,61354.228971712946,61824.15365,441.735714285715,False,OPEN_TRADE_EXISTS|CLOSE_NOT_BELOW_LOWER_BB|CLOSE_NOT_ABOVE_MA200
2026-07-10T07:52:01.808977+00:00,BTC,BTCUSDT,mean-reversion-v1.0.0,1783526400,2026-07-08T16:00:00+00:00,61627.21,62089.7,61622.51,62045.79,34.338547376113794,62541.33150000001,61344.206952038905,61838.3481,433.52142857142877,False,OPEN_TRADE_EXISTS|CLOSE_NOT_BELOW_LOWER_BB
2026-07-10T07:52:01.808977+00:00,BTC,BTCUSDT,mean-reversion-v1.0.0,1783530000,2026-07-08T17:00:00+00:00,62045.79,62343.04,61950.01,62052.69,37.36125662399987,62474.530999999995,61325.87727311966,61852.2315,433.0578571428575,False,OPEN_TRADE_EXISTS|RSI_NOT_BELOW_35|CLOSE_NOT_BELOW_LOWER_BB
2026-07-10T07:52:01.808977+00:00,BTC,BTCUSDT,mean-reversion-v1.0.0,1783533600,2026-07-08T18:00:00+00:00,62052.69,62303.65,61982.56,62126.23,38.439470248088135,62405.589,61350.954476557825,61866.71615,439.0742857142863,False,OPEN_TRADE_EXISTS|RSI_NOT_BELOW_35|CLOSE_NOT_BELOW_LOWER_BB
2026-07-10T07:52:01.808977+00:00,BTC,BTCUSDT,mean-reversion-v1.0.0,1783537200,2026-07-08T19:00:00+00:00,62126.23,62237.69,62004.6,62223.7,43.03517327167126,62350.610499999995,61381.92454764025,61882.450549999994,432.5278571428581,False,OPEN_TRADE_EXISTS|RSI_NOT_BELOW_35|CLOSE_NOT_BELOW_LOWER_BB
2026-07-10T07:52:01.808977+00:00,BTC,BTCUSDT,mean-reversion-v1.0.0,1783540800,2026-07-08T20:00:00+00:00,62226.01,62261.9,62035.65,62059.56,40.1302145432735,62275.001000000004,61478.63988131318,61901.25305000001,429.3107142857152,False,OPEN_TRADE_EXISTS|RSI_NOT_BELOW_35|CLOSE_NOT_BELOW_LOWER_BB
2026-07-10T07:52:01.808977+00:00,BTC,BTCUSDT,mean-reversion-v1.0.0,1783544400,2026-07-08T21:00:00+00:00,62059.56,62186.43,61905.45,62132.1,36.554174611561564,62232.1965,61504.72240445354,61918.76365,423.97714285714443,False,OPEN_TRADE_EXISTS|RSI_NOT_BELOW_35|CLOSE_NOT_BELOW_LOWER_BB
2026-07-10T07:52:01.808977+00:00,BTC,BTCUSDT,mean-reversion-v1.0.0,1783548000,2026-07-08T22:00:00+00:00,62132.11,62302.21,62123.0,62283.35,58.56204097410129,62199.4995,61546.786583152825,61938.38565,358.18857142857297,False,OPEN_TRADE_EXISTS|RSI_NOT_BELOW_35|CLOSE_NOT_BELOW_LOWER_BB|TARGET_NOT_ABOVE_ENTRY
2026-07-10T07:52:01.808977+00:00,BTC,BTCUSDT,mean-reversion-v1.0.0,1783551600,2026-07-08T23:00:00+00:00,62283.35,62300.0,62118.17,62237.7,56.23285825261188,62175.455,61567.078088784474,61958.236600000004,338.94642857143015,False,OPEN_TRADE_EXISTS|RSI_NOT_BELOW_35|CLOSE_NOT_BELOW_LOWER_BB|TARGET_NOT_ABOVE_ENTRY
2026-07-10T07:52:01.808977+00:00,BTC,BTCUSDT,mean-reversion-v1.0.0,1783555200,2026-07-09T00:00:00+00:00,62237.7,62267.3,62002.93,62084.54,48.86807100542396,62142.38249999999,61592.56582575743,61976.7026,336.9492857142873,False,OPEN_TRADE_EXISTS|RSI_NOT_BELOW_35|CLOSE_NOT_BELOW_LOWER_BB
2026-07-10T07:52:01.808977+00:00,BTC,BTCUSDT,mean-reversion-v1.0.0,1783558800,2026-07-09T01:00:00+00:00,62084.54,62596.59,61774.92,61856.65,40.308512476244545,62105.777,61582.88450381732,61994.37465,371.26142857142986,False,OPEN_TRADE_EXISTS|RSI_NOT_BELOW_35|CLOSE_NOT_BELOW_LOWER_BB|CLOSE_NOT_ABOVE_MA200
2026-07-10T07:52:01.808977+00:00,BTC,BTCUSDT,mean-reversion-v1.0.0,1783562400,2026-07-09T02:00:00+00:00,61856.66,62070.42,61636.05,61730.17,45.436284928945774,62061.9905,61568.088634343294,62010.1252,368.3042857142864,False,OPEN_TRADE_EXISTS|RSI_NOT_BELOW_35|CLOSE_NOT_BELOW_LOWER_BB|CLOSE_NOT_ABOVE_MA200
2026-07-10T07:52:01.808977+00:00,BTC,BTCUSDT,mean-reversion-v1.0.0,1783566000,2026-07-09T03:00:00+00:00,61730.18,62008.29,61668.69,61913.99,50.91559618085941,62015.96799999999,61668.819682325564,62026.1125,358.759285714286,False,OPEN_TRADE_EXISTS|RSI_NOT_BELOW_35|CLOSE_NOT_BELOW_LOWER_BB|CLOSE_NOT_ABOVE_MA200
2026-07-10T07:52:01.808977+00:00,BTC,BTCUSDT,mean-reversion-v1.0.0,1783569600,2026-07-09T04:00:00+00:00,61913.99,62404.19,61897.46,62396.79,61.79217770963868,62037.809499999996,61654.42790172071,62044.94205,361.16928571428645,False,OPEN_TRADE_EXISTS|RSI_NOT_BELOW_35|CLOSE_NOT_BELOW_LOWER_BB|TARGET_NOT_ABOVE_ENTRY
2026-07-10T07:52:01.808977+00:00,BTC,BTCUSDT,mean-reversion-v1.0.0,1783573200,2026-07-09T05:00:00+00:00,62396.79,62575.2,62180.0,62537.39,69.3600953385758,62064.58849999999,61624.395436752544,62064.85965,360.32928571428573,False,OPEN_TRADE_EXISTS|RSI_NOT_BELOW_35|CLOSE_NOT_BELOW_LOWER_BB|TARGET_NOT_ABOVE_ENTRY
2026-07-10T07:52:01.808977+00:00,BTC,BTCUSDT,mean-reversion-v1.0.0,1783576800,2026-07-09T06:00:00+00:00,62537.4,62924.31,62430.68,62903.46,68.70754828099165,62103.362,61530.916784818524,62086.82914999999,362.2178571428573,False,OPEN_TRADE_EXISTS|RSI_NOT_BELOW_35|CLOSE_NOT_BELOW_LOWER_BB|TARGET_NOT_ABOVE_ENTRY
2026-07-10T07:52:01.808977+00:00,BTC,BTCUSDT,mean-reversion-v1.0.0,1783580400,2026-07-09T07:00:00+00:00,62902.41,63226.2,62738.71,62947.26,69.20329210333118,62138.259000000005,61459.2933592816,62108.9458,368.96500000000015,False,OPEN_TRADE_EXISTS|RSI_NOT_BELOW_35|CLOSE_NOT_BELOW_LOWER_BB|TARGET_NOT_ABOVE_ENTRY
2026-07-10T07:52:01.808977+00:00,BTC,BTCUSDT,mean-reversion-v1.0.0,1783584000,2026-07-09T08:00:00+00:00,62947.26,63032.33,62794.12,62839.99,65.10321887140583,62185.54800000001,61451.63885059244,62130.71154999999,363.0449999999998,False,OPEN_TRADE_EXISTS|RSI_NOT_BELOW_35|CLOSE_NOT_BELOW_LOWER_BB|TARGET_NOT_ABOVE_ENTRY
2026-07-10T07:52:01.808977+00:00,BTC,BTCUSDT,mean-reversion-v1.0.0,1783587600,2026-07-09T09:00:00+00:00,62840.0,62944.05,62729.82,62896.06,64.48090491656396,62236.4505,61455.22843317192,62151.8476,361.6978571428569,False,OPEN_TRADE_EXISTS|RSI_NOT_BELOW_35|CLOSE_NOT_BELOW_LOWER_BB|TARGET_NOT_ABOVE_ENTRY
2026-07-10T07:52:01.808977+00:00,BTC,BTCUSDT,mean-reversion-v1.0.0,1783591200,2026-07-09T10:00:00+00:00,62897.45,62999.5,62624.61,62722.52,64.22087226612433,62281.041999999994,61495.75306890257,62170.50025,372.3149999999997,False,OPEN_TRADE_EXISTS|RSI_NOT_BELOW_35|CLOSE_NOT_BELOW_LOWER_BB|TARGET_NOT_ABOVE_ENTRY
2026-07-10T07:52:01.808977+00:00,BTC,BTCUSDT,mean-reversion-v1.0.0,1783594800,2026-07-09T11:00:00+00:00,62722.52,62771.29,62540.46,62718.96,62.97237793771771,62335.44499999999,61588.01107611098,62188.5876,368.73285714285674,False,OPEN_TRADE_EXISTS|RSI_NOT_BELOW_35|CLOSE_NOT_BELOW_LOWER_BB|TARGET_NOT_ABOVE_ENTRY
2026-07-10T07:52:01.808977+00:00,BTC,BTCUSDT,mean-reversion-v1.0.0,1783598400,2026-07-09T12:00:00+00:00,62718.97,62900.0,62403.42,62553.08,55.923991583904055,62360.809499999996,61620.014633671184,62205.1261,391.4021428571427,False,OPEN_TRADE_EXISTS|RSI_NOT_BELOW_35|CLOSE_NOT_BELOW_LOWER_BB|TARGET_NOT_ABOVE_ENTRY
2026-07-10T07:52:01.808977+00:00,BTC,BTCUSDT,mean-reversion-v1.0.0,1783602000,2026-07-09T13:00:00+00:00,62553.08,63199.0,62444.99,62968.16,63.80299468635923,62406.583000000006,61635.101579948874,62224.662350000006,432.2721428571427,False,OPEN_TRADE_EXISTS|RSI_NOT_BELOW_35|CLOSE_NOT_BELOW_LOWER_BB|TARGET_NOT_ABOVE_ENTRY
2026-07-10T07:52:01.808977+00:00,BTC,BTCUSDT,mean-reversion-v1.0.0,1783605600,2026-07-09T14:00:00+00:00,62968.17,63084.25,62577.02,62955.42,67.37867177522335,62448.0425,61652.53456759763,62246.1062,449.6192857142856,False,OPEN_TRADE_EXISTS|RSI_NOT_BELOW_35|CLOSE_NOT_BELOW_LOWER_BB|TARGET_NOT_ABOVE_ENTRY
2026-07-10T07:52:01.808977+00:00,BTC,BTCUSDT,mean-reversion-v1.0.0,1783609200,2026-07-09T15:00:00+00:00,62955.43,63210.33,62740.71,62802.98,69.47060881015571,62477.0065,61674.13201936738,62266.686550000006,424.4728571428573,False,OPEN_TRADE_EXISTS|RSI_NOT_BELOW_35|CLOSE_NOT_BELOW_LOWER_BB|TARGET_NOT_ABOVE_ENTRY
2026-07-10T07:52:01.808977+00:00,BTC,BTCUSDT,mean-reversion-v1.0.0,1783612800,2026-07-09T16:00:00+00:00,62802.97,62947.81,62500.0,62635.76,68.32517837702207,62505.8165,61723.847455899726,62285.385350000004,425.4328571428575,False,OPEN_TRADE_EXISTS|RSI_NOT_BELOW_35|CLOSE_NOT_BELOW_LOWER_BB|TARGET_NOT_ABOVE_ENTRY
2026-07-10T07:52:01.808977+00:00,BTC,BTCUSDT,mean-reversion-v1.0.0,1783616400,2026-07-09T17:00:00+00:00,62635.76,63111.54,62609.17,63088.25,71.43154375155135,62553.623999999996,61752.22128624362,62306.4973,437.0592857142864,False,OPEN_TRADE_EXISTS|RSI_NOT_BELOW_35|CLOSE_NOT_BELOW_LOWER_BB|TARGET_NOT_ABOVE_ENTRY
2026-07-10T07:52:01.808977+00:00,BTC,BTCUSDT,mean-reversion-v1.0.0,1783620000,2026-07-09T18:00:00+00:00,63088.25,63448.46,63015.41,63163.06,66.43248969578431,62597.609500000006,61764.434696384895,62329.425599999995,431.7964285714287,False,RSI_NOT_BELOW_35|CLOSE_NOT_BELOW_LOWER_BB|TARGET_NOT_ABOVE_ENTRY
2026-07-10T07:52:01.808977+00:00,BTC,BTCUSDT,mean-reversion-v1.0.0,1783623600,2026-07-09T19:00:00+00:00,63163.07,63328.57,63100.0,63193.84,64.77326431866766,62645.41649999999,61790.8818848023,62352.7111,419.894285714286,False,RSI_NOT_BELOW_35|CLOSE_NOT_BELOW_LOWER_BB|TARGET_NOT_ABOVE_ENTRY
2026-07-10T07:52:01.808977+00:00,BTC,BTCUSDT,mean-reversion-v1.0.0,1783627200,2026-07-09T20:00:00+00:00,63199.27,63275.88,63121.2,63257.5,59.22296205987475,62704.0645,61850.55187004128,62376.78140000001,395.68357142857195,False,RSI_NOT_BELOW_35|CLOSE_NOT_BELOW_LOWER_BB|TARGET_NOT_ABOVE_ENTRY
2026-07-10T07:52:01.808977+00:00,BTC,BTCUSDT,mean-reversion-v1.0.0,1783630800,2026-07-09T21:00:00+00:00,63257.51,63347.28,63152.37,63223.69,57.238850917851636,62772.41650000001,61984.904156623066,62395.78525,374.78500000000037,False,RSI_NOT_BELOW_35|CLOSE_NOT_BELOW_LOWER_BB|TARGET_NOT_ABOVE_ENTRY
2026-07-10T07:52:01.808977+00:00,BTC,BTCUSDT,mean-reversion-v1.0.0,1783634400,2026-07-09T22:00:00+00:00,63223.69,63371.21,63160.82,63169.76,58.88384222067783,62844.39599999999,62201.14463751715,62414.2993,372.79785714285754,False,RSI_NOT_BELOW_35|CLOSE_NOT_BELOW_LOWER_BB|TARGET_NOT_ABOVE_ENTRY
2026-07-10T07:52:01.808977+00:00,BTC,BTCUSDT,mean-reversion-v1.0.0,1783638000,2026-07-09T23:00:00+00:00,63169.76,63294.63,62999.67,63175.25,57.73195305273545,62907.458999999995,62410.84410256334,62429.73705,378.5642857142858,False,RSI_NOT_BELOW_35|CLOSE_NOT_BELOW_LOWER_BB|TARGET_NOT_ABOVE_ENTRY
2026-07-10T07:52:01.808977+00:00,BTC,BTCUSDT,mean-reversion-v1.0.0,1783641600,2026-07-10T00:00:00+00:00,63175.25,63204.98,62865.01,63058.12,59.5939440372325,62940.5255,62499.34983822907,62445.74279999999,376.0700000000002,False,RSI_NOT_BELOW_35|CLOSE_NOT_BELOW_LOWER_BB|TARGET_NOT_ABOVE_ENTRY
2026-07-10T07:52:01.808977+00:00,BTC,BTCUSDT,mean-reversion-v1.0.0,1783645200,2026-07-10T01:00:00+00:00,63058.11,63908.49,62901.78,63699.99,70.5465938935967,62998.65550000001,62484.87228110413,62463.59575,431.49000000000007,False,RSI_NOT_BELOW_35|CLOSE_NOT_BELOW_LOWER_BB|TARGET_NOT_ABOVE_ENTRY
2026-07-10T07:52:01.808977+00:00,BTC,BTCUSDT,mean-reversion-v1.0.0,1783648800,2026-07-10T02:00:00+00:00,63699.99,64000.0,63637.73,63911.25,77.91475350535006,63049.045,62402.07506497983,62482.62815,421.89642857142826,False,RSI_NOT_BELOW_35|CLOSE_NOT_BELOW_LOWER_BB|TARGET_NOT_ABOVE_ENTRY
2026-07-10T07:52:01.808977+00:00,BTC,BTCUSDT,mean-reversion-v1.0.0,1783652400,2026-07-10T03:00:00+00:00,63911.26,64000.0,63772.59,63899.99,72.96403452133922,63096.68149999999,62353.55123305415,62502.2697,384.2821428571427,False,RSI_NOT_BELOW_35|CLOSE_NOT_BELOW_LOWER_BB|TARGET_NOT_ABOVE_ENTRY
2026-07-10T07:52:01.808977+00:00,BTC,BTCUSDT,mean-reversion-v1.0.0,1783656000,2026-07-10T04:00:00+00:00,63899.99,64135.73,63805.39,64004.03,74.72915163263686,63154.883499999996,62324.11827607029,62521.9411,371.6471428571427,False,RSI_NOT_BELOW_35|CLOSE_NOT_BELOW_LOWER_BB|TARGET_NOT_ABOVE_ENTRY
2026-07-10T07:52:01.808977+00:00,BTC,BTCUSDT,mean-reversion-v1.0.0,1783659600,2026-07-10T05:00:00+00:00,64004.04,64152.57,63900.0,64076.23,81.20787274197902,63213.89200000001,62301.41142553063,62538.5606,356.1435714285711,False,RSI_NOT_BELOW_35|CLOSE_NOT_BELOW_LOWER_BB|TARGET_NOT_ABOVE_ENTRY
2026-07-10T07:52:01.808977+00:00,BTC,BTCUSDT,mean-reversion-v1.0.0,1783663200,2026-07-10T06:00:00+00:00,64076.23,64119.53,63789.65,63817.55,77.72319732008395,63268.643500000006,62349.284375668845,62555.6063,347.71999999999963,False,RSI_NOT_BELOW_35|CLOSE_NOT_BELOW_LOWER_BB|TARGET_NOT_ABOVE_ENTRY
2026-07-10T07:52:01.808977+00:00,BTC,BTCUSDT,mean-reversion-v1.0.0,1783666800,2026-07-10T07:00:00+00:00,63817.56,63975.73,63752.03,63876.13,72.6728057553957,63326.502,62407.1498613154,62575.1797,327.8149999999997,False,RSI_NOT_BELOW_35|CLOSE_NOT_BELOW_LOWER_BB|TARGET_NOT_ABOVE_ENTRY
2026-07-10T07:52:01.808977+00:00,SOL,SOLUSDT,mean-reversion-v1.0.0,1783450800,2026-07-07T19:00:00+00:00,81.23,81.51,80.7,81.31,52.380952380952436,81.456,80.46014057216969,79.20095,0.7821428571428554,False,RSI_NOT_BELOW_35|CLOSE_NOT_BELOW_LOWER_BB
2026-07-10T07:52:01.808977+00:00,SOL,SOLUSDT,mean-reversion-v1.0.0,1783454400,2026-07-07T20:00:00+00:00,81.31,81.43,80.96,81.12,46.55172413793103,81.396,80.47371154187068,79.23949999999999,0.7564285714285707,False,RSI_NOT_BELOW_35|CLOSE_NOT_BELOW_LOWER_BB
2026-07-10T07:52:01.808977+00:00,SOL,SOLUSDT,mean-reversion-v1.0.0,1783458000,2026-07-07T21:00:00+00:00,81.12,81.37,80.48,80.77,44.02173913043468,81.342,80.40599572650622,79.2753,0.7914285714285713,False,RSI_NOT_BELOW_35|CLOSE_NOT_BELOW_LOWER_BB
2026-07-10T07:52:01.808977+00:00,SOL,SOLUSDT,mean-reversion-v1.0.0,1783461600,2026-07-07T22:00:00+00:00,80.78,81.05,80.29,80.81,46.341463414634134,81.318,80.35370543919473,79.31139999999999,0.8185714285714282,False,RSI_NOT_BELOW_35|CLOSE_NOT_BELOW_LOWER_BB
2026-07-10T07:52:01.808977+00:00,SOL,SOLUSDT,mean-reversion-v1.0.0,1783465200,2026-07-07T23:00:00+00:00,80.81,81.09,80.45,80.52,43.64937388193196,81.294,80.27679992135339,79.3451,0.8392857142857143,False,RSI_NOT_BELOW_35|CLOSE_NOT_BELOW_LOWER_BB
2026-07-10T07:52:01.808977+00:00,SOL,SOLUSDT,mean-reversion-v1.0.0,1783468800,2026-07-08T00:00:00+00:00,80.53,80.72,80.28,80.31,44.363636363636324,81.26700000000001,80.17796189231109,79.37705,0.8235714285714276,False,RSI_NOT_BELOW_35|CLOSE_NOT_BELOW_LOWER_BB
2026-07-10T07:52:01.808977+00:00,SOL,SOLUSDT,mean-reversion-v1.0.0,1783472400,2026-07-08T01:00:00+00:00,80.31,80.37,78.77,79.03,32.81733746130034,81.16600000000001,79.70428320116422,79.3963,0.8928571428571429,False,CLOSE_NOT_ABOVE_MA200
2026-07-10T07:52:01.808977+00:00,SOL,SOLUSDT,mean-reversion-v1.0.0,1783476000,2026-07-08T02:00:00+00:00,79.03,79.12,78.16,79.0,31.289308176100704,81.042,79.31176764566175,79.41385,0.9121428571428579,False,CLOSE_NOT_ABOVE_MA200
2026-07-10T07:52:01.808977+00:00,SOL,SOLUSDT,mean-reversion-v1.0.0,1783479600,2026-07-08T03:00:00+00:00,79.01,79.28,78.54,78.65,32.6765188834155,80.90299999999999,78.89535361679428,79.42779999999999,0.894285714285715,False,CLOSE_NOT_ABOVE_MA200
2026-07-10T07:52:01.808977+00:00,SOL,SOLUSDT,mean-reversion-v1.0.0,1783483200,2026-07-08T04:00:00+00:00,78.66,78.87,78.24,78.57,19.769673704414743,80.7715,78.5281964093108,79.44435,0.8371428571428591,False,CLOSE_NOT_BELOW_LOWER_BB|CLOSE_NOT_ABOVE_MA200
2026-07-10T07:52:01.808977+00:00,SOL,SOLUSDT,mean-reversion-v1.0.0,1783486800,2026-07-08T05:00:00+00:00,78.58,78.77,78.27,78.36,13.92156862745108,80.628,78.16404707837198,79.45915,0.8107142857142874,False,CLOSE_NOT_BELOW_LOWER_BB|CLOSE_NOT_ABOVE_MA200
2026-07-10T07:52:01.808977+00:00,SOL,SOLUSDT,mean-reversion-v1.0.0,1783490400,2026-07-08T06:00:00+00:00,78.36,78.37,77.89,78.15,11.538461538461675,80.489,77.8050409839196,79.47404999999999,0.7914285714285734,False,CLOSE_NOT_BELOW_LOWER_BB|CLOSE_NOT_ABOVE_MA200
2026-07-10T07:52:01.808977+00:00,SOL,SOLUSDT,mean-reversion-v1.0.0,1783494000,2026-07-08T07:00:00+00:00,78.16,78.27,77.72,78.22,3.765690376569154,80.3375,77.50453776940118,79.4899,0.779285714285716,False,CLOSE_NOT_BELOW_LOWER_BB|CLOSE_NOT_ABOVE_MA200
2026-07-10T07:52:01.808977+00:00,SOL,SOLUSDT,mean-reversion-v1.0.0,1783497600,2026-07-08T08:00:00+00:00,78.24,78.36,76.83,77.18,4.072398190045391,80.1275,77.02494057268848,79.50425,0.7857142857142877,False,CLOSE_NOT_BELOW_LOWER_BB|CLOSE_NOT_ABOVE_MA200
2026-07-10T07:52:01.808977+00:00,SOL,SOLUSDT,mean-reversion-v1.0.0,1783501200,2026-07-08T09:00:00+00:00,77.2,77.41,76.95,77.12,2.4943310657596243,79.94550000000001,76.59551805975022,79.5184,0.7607142857142871,False,CLOSE_NOT_BELOW_LOWER_BB|CLOSE_NOT_ABOVE_MA200
2026-07-10T07:52:01.808977+00:00,SOL,SOLUSDT,mean-reversion-v1.0.0,1783504800,2026-07-08T10:00:00+00:00,77.13,77.43,76.86,77.25,5.517241379310235,79.72200000000001,76.28020628160259,79.53229999999999,0.7678571428571439,False,CLOSE_NOT_BELOW_LOWER_BB|CLOSE_NOT_ABOVE_MA200
