timestamp,asset,code,message
2026-07-20T07:23:39.375734+00:00,OIL,ERROR,ValueError: No live fallback candles for OIL: fallback: HTTPError
2026-07-20T10:23:53.063888+00:00,GOLD,ERROR,ValueError: No live fallback candles for GOLD: fallback: HTTPError
2026-07-20T10:23:53.063888+00:00,SILVER,ERROR,ValueError: No live fallback candles for SILVER: fallback: HTTPError
2026-07-20T10:23:53.063888+00:00,OIL,ERROR,ValueError: No live fallback candles for OIL: fallback: HTTPError
2026-07-20T12:29:53.097866+00:00,GOLD,ERROR,ValueError: No live fallback candles for GOLD: fallback: HTTPError
2026-07-20T12:29:53.097866+00:00,SILVER,ERROR,ValueError: No live fallback candles for SILVER: fallback: HTTPError
2026-07-20T12:29:53.097866+00:00,OIL,ERROR,ValueError: No live fallback candles for OIL: fallback: HTTPError
2026-07-20T14:41:31.144159+00:00,SILVER,ERROR,ValueError: No live fallback candles for SILVER: fallback: HTTPError
2026-07-20T14:41:31.144159+00:00,OIL,ERROR,ValueError: No live fallback candles for OIL: fallback: HTTPError
2026-07-20T16:14:53.327382+00:00,SILVER,ERROR,ValueError: No live fallback candles for SILVER: fallback: HTTPError
2026-07-20T16:14:53.327382+00:00,OIL,ERROR,ValueError: No live fallback candles for OIL: fallback: HTTPError
2026-07-20T18:51:44.362534+00:00,GOLD,ERROR,ValueError: No live fallback candles for GOLD: fallback: HTTPError
2026-07-20T18:51:44.362534+00:00,SILVER,ERROR,ValueError: No live fallback candles for SILVER: fallback: HTTPError
2026-07-20T18:51:44.362534+00:00,OIL,ERROR,ValueError: No live fallback candles for OIL: fallback: HTTPError
2026-07-20T20:01:36.094652+00:00,GOLD,ERROR,ValueError: No live fallback candles for GOLD: fallback: HTTPError
2026-07-20T20:01:36.094652+00:00,SILVER,ERROR,ValueError: No live fallback candles for SILVER: fallback: HTTPError
2026-07-20T20:01:36.094652+00:00,OIL,ERROR,ValueError: No live fallback candles for OIL: fallback: HTTPError
2026-07-20T21:19:07.024481+00:00,GOLD,ERROR,ValueError: No live fallback candles for GOLD: fallback: HTTPError
2026-07-20T21:19:07.024481+00:00,SILVER,ERROR,ValueError: No live fallback candles for SILVER: fallback: HTTPError
2026-07-20T21:19:07.024481+00:00,OIL,ERROR,ValueError: No live fallback candles for OIL: fallback: HTTPError
2026-07-20T22:17:09.202912+00:00,GOLD,ERROR,ValueError: No live fallback candles for GOLD: fallback: HTTPError
2026-07-20T22:17:09.202912+00:00,SILVER,ERROR,ValueError: No live fallback candles for SILVER: fallback: HTTPError
2026-07-20T22:17:09.202912+00:00,OIL,ERROR,ValueError: No live fallback candles for OIL: fallback: HTTPError
2026-07-20T23:18:37.083890+00:00,SILVER,ERROR,ValueError: No live fallback candles for SILVER: fallback: HTTPError
2026-07-20T23:18:37.083890+00:00,OIL,ERROR,ValueError: No live fallback candles for OIL: fallback: HTTPError
2026-07-20T23:27:31.204841+00:00,GOLD,ERROR,ValueError: No live fallback candles for GOLD: fallback: HTTPError
2026-07-20T23:27:31.204841+00:00,SILVER,ERROR,ValueError: No live fallback candles for SILVER: fallback: HTTPError
2026-07-20T23:27:31.204841+00:00,OIL,ERROR,ValueError: No live fallback candles for OIL: fallback: HTTPError
2026-07-21T00:15:39.965509+00:00,SILVER,ERROR,ValueError: No live fallback candles for SILVER: fallback: HTTPError
2026-07-21T00:15:39.965509+00:00,OIL,ERROR,ValueError: No live fallback candles for OIL: fallback: HTTPError
2026-07-21T03:50:05.601446+00:00,GOLD,ERROR,ValueError: No live fallback candles for GOLD: fallback: HTTPError
2026-07-21T03:50:05.601446+00:00,SILVER,ERROR,ValueError: No live fallback candles for SILVER: fallback: HTTPError
2026-07-21T03:50:05.601446+00:00,OIL,ERROR,ValueError: No live fallback candles for OIL: fallback: HTTPError
2026-07-21T06:19:33.059339+00:00,GOLD,ERROR,ValueError: No live fallback candles for GOLD: fallback: HTTPError
2026-07-21T06:19:33.059339+00:00,SILVER,ERROR,ValueError: No live fallback candles for SILVER: fallback: HTTPError
2026-07-21T06:19:33.059339+00:00,OIL,ERROR,ValueError: No live fallback candles for OIL: fallback: HTTPError
2026-07-21T09:06:43.145165+00:00,GOLD,ERROR,ValueError: No live fallback candles for GOLD: fallback: HTTPError
2026-07-21T09:06:43.145165+00:00,SILVER,ERROR,ValueError: No live fallback candles for SILVER: fallback: HTTPError
2026-07-21T09:06:43.145165+00:00,OIL,ERROR,ValueError: No live fallback candles for OIL: fallback: HTTPError
2026-07-21T11:17:40.200326+00:00,GOLD,ERROR,ValueError: No live fallback candles for GOLD: fallback: HTTPError
2026-07-21T11:17:40.200326+00:00,SILVER,ERROR,ValueError: No live fallback candles for SILVER: fallback: HTTPError
2026-07-21T11:17:40.200326+00:00,OIL,ERROR,ValueError: No live fallback candles for OIL: fallback: HTTPError
2026-07-21T12:47:51.990604+00:00,GOLD,ERROR,ValueError: No live fallback candles for GOLD: fallback: HTTPError
2026-07-21T12:47:51.990604+00:00,SILVER,ERROR,ValueError: No live fallback candles for SILVER: fallback: HTTPError
2026-07-21T12:47:51.990604+00:00,OIL,ERROR,ValueError: No live fallback candles for OIL: fallback: HTTPError
2026-07-21T14:50:35.011279+00:00,SILVER,ERROR,ValueError: No live fallback candles for SILVER: fallback: HTTPError
2026-07-21T14:50:35.011279+00:00,OIL,ERROR,ValueError: No live fallback candles for OIL: fallback: HTTPError
2026-07-21T16:10:45.426719+00:00,GOLD,ERROR,ValueError: No live fallback candles for GOLD: fallback: HTTPError
2026-07-21T16:10:45.426719+00:00,SILVER,ERROR,ValueError: No live fallback candles for SILVER: fallback: HTTPError
2026-07-21T16:10:45.426719+00:00,OIL,ERROR,ValueError: No live fallback candles for OIL: fallback: HTTPError
2026-07-21T17:44:44.183080+00:00,GOLD,ERROR,ValueError: No live fallback candles for GOLD: fallback: HTTPError
2026-07-21T17:44:44.183080+00:00,SILVER,ERROR,ValueError: No live fallback candles for SILVER: fallback: HTTPError
2026-07-21T17:44:44.183080+00:00,OIL,ERROR,ValueError: No live fallback candles for OIL: fallback: HTTPError
2026-07-21T18:57:48.786643+00:00,GOLD,ERROR,ValueError: No live fallback candles for GOLD: fallback: HTTPError
2026-07-21T18:57:48.786643+00:00,SILVER,ERROR,ValueError: No live fallback candles for SILVER: fallback: HTTPError
2026-07-21T18:57:48.786643+00:00,OIL,ERROR,ValueError: No live fallback candles for OIL: fallback: HTTPError
2026-07-21T20:19:38.477197+00:00,SILVER,ERROR,ValueError: No live fallback candles for SILVER: fallback: HTTPError
2026-07-21T20:19:38.477197+00:00,OIL,ERROR,ValueError: No live fallback candles for OIL: fallback: HTTPError
2026-07-21T21:37:00.854241+00:00,GOLD,ERROR,ValueError: No live fallback candles for GOLD: fallback: HTTPError
2026-07-21T21:37:00.854241+00:00,SILVER,ERROR,ValueError: No live fallback candles for SILVER: fallback: HTTPError
2026-07-21T21:37:00.854241+00:00,OIL,ERROR,ValueError: No live fallback candles for OIL: fallback: HTTPError
2026-07-21T22:32:41.968858+00:00,GOLD,ERROR,ValueError: No live fallback candles for GOLD: fallback: HTTPError
2026-07-21T22:32:41.968858+00:00,SILVER,ERROR,ValueError: No live fallback candles for SILVER: fallback: HTTPError
2026-07-21T22:32:41.968858+00:00,OIL,ERROR,ValueError: No live fallback candles for OIL: fallback: HTTPError
2026-07-21T23:34:16.231625+00:00,SILVER,ERROR,ValueError: No live fallback candles for SILVER: fallback: HTTPError
2026-07-21T23:34:16.231625+00:00,OIL,ERROR,ValueError: No live fallback candles for OIL: fallback: HTTPError
2026-07-22T01:02:31.096716+00:00,GOLD,ERROR,ValueError: No live fallback candles for GOLD: fallback: HTTPError
2026-07-22T01:02:31.096716+00:00,SILVER,ERROR,ValueError: No live fallback candles for SILVER: fallback: HTTPError
2026-07-22T01:02:31.096716+00:00,OIL,ERROR,ValueError: No live fallback candles for OIL: fallback: HTTPError
2026-07-22T04:26:45.114153+00:00,GOLD,ERROR,ValueError: No live fallback candles for GOLD: fallback: HTTPError
2026-07-22T04:26:45.114153+00:00,SILVER,ERROR,ValueError: No live fallback candles for SILVER: fallback: HTTPError
2026-07-22T04:26:45.114153+00:00,OIL,ERROR,ValueError: No live fallback candles for OIL: fallback: HTTPError
2026-07-22T07:09:43.413591+00:00,GOLD,ERROR,ValueError: No live fallback candles for GOLD: fallback: HTTPError
2026-07-22T07:09:43.413591+00:00,SILVER,ERROR,ValueError: No live fallback candles for SILVER: fallback: HTTPError
2026-07-22T07:09:43.413591+00:00,OIL,ERROR,ValueError: No live fallback candles for OIL: fallback: HTTPError
2026-07-22T09:38:04.108641+00:00,GOLD,ERROR,ValueError: No live fallback candles for GOLD: fallback: HTTPError
2026-07-22T09:38:04.108641+00:00,SILVER,ERROR,ValueError: No live fallback candles for SILVER: fallback: HTTPError
2026-07-22T09:38:04.108641+00:00,OIL,ERROR,ValueError: No live fallback candles for OIL: fallback: HTTPError
2026-07-22T11:29:02.911464+00:00,GOLD,ERROR,ValueError: No live fallback candles for GOLD: fallback: HTTPError
2026-07-22T11:29:02.911464+00:00,SILVER,ERROR,ValueError: No live fallback candles for SILVER: fallback: HTTPError
2026-07-22T11:29:02.911464+00:00,OIL,ERROR,ValueError: No live fallback candles for OIL: fallback: HTTPError
2026-07-22T13:02:04.910890+00:00,GOLD,ERROR,ValueError: No live fallback candles for GOLD: fallback: HTTPError
2026-07-22T13:02:04.910890+00:00,SILVER,ERROR,ValueError: No live fallback candles for SILVER: fallback: HTTPError
2026-07-22T13:02:04.910890+00:00,OIL,ERROR,ValueError: No live fallback candles for OIL: fallback: HTTPError
2026-07-22T15:10:47.196087+00:00,GOLD,ERROR,ValueError: No live fallback candles for GOLD: fallback: HTTPError
2026-07-22T15:10:47.196087+00:00,SILVER,ERROR,ValueError: No live fallback candles for SILVER: fallback: HTTPError
2026-07-22T15:10:47.196087+00:00,OIL,ERROR,ValueError: No live fallback candles for OIL: fallback: HTTPError
2026-07-22T15:14:08.406569+00:00,GOLD,ERROR,ValueError: No live fallback candles for GOLD: fallback: HTTPError
2026-07-22T15:14:08.406569+00:00,SILVER,ERROR,ValueError: No live fallback candles for SILVER: fallback: HTTPError
2026-07-22T15:14:08.406569+00:00,OIL,ERROR,ValueError: No live fallback candles for OIL: fallback: HTTPError
2026-07-22T16:44:14.253718+00:00,GOLD,ERROR,ValueError: No live fallback candles for GOLD: fallback: HTTPError
2026-07-22T16:44:14.253718+00:00,SILVER,ERROR,ValueError: No live fallback candles for SILVER: fallback: HTTPError
2026-07-22T16:44:14.253718+00:00,OIL,ERROR,ValueError: No live fallback candles for OIL: fallback: HTTPError
2026-07-22T17:55:14.115146+00:00,GOLD,ERROR,ValueError: No live fallback candles for GOLD: fallback: HTTPError
2026-07-22T17:55:14.115146+00:00,SILVER,ERROR,ValueError: No live fallback candles for SILVER: fallback: HTTPError
2026-07-22T17:55:14.115146+00:00,OIL,ERROR,ValueError: No live fallback candles for OIL: fallback: HTTPError
2026-07-22T19:05:29.306272+00:00,GOLD,ERROR,ValueError: No live fallback candles for GOLD: fallback: HTTPError
2026-07-22T19:05:29.306272+00:00,SILVER,ERROR,ValueError: No live fallback candles for SILVER: fallback: HTTPError
2026-07-22T19:05:29.306272+00:00,OIL,ERROR,ValueError: No live fallback candles for OIL: fallback: HTTPError
2026-07-22T20:19:25.205806+00:00,GOLD,ERROR,ValueError: No live fallback candles for GOLD: fallback: HTTPError
2026-07-22T20:19:25.205806+00:00,SILVER,ERROR,ValueError: No live fallback candles for SILVER: fallback: HTTPError
2026-07-22T20:19:25.205806+00:00,OIL,ERROR,ValueError: No live fallback candles for OIL: fallback: HTTPError
2026-07-22T21:33:27.469540+00:00,GOLD,ERROR,ValueError: No live fallback candles for GOLD: fallback: HTTPError
2026-07-22T21:33:27.469540+00:00,SILVER,ERROR,ValueError: No live fallback candles for SILVER: fallback: HTTPError
2026-07-22T21:33:27.469540+00:00,OIL,ERROR,ValueError: No live fallback candles for OIL: fallback: HTTPError
2026-07-22T22:37:45.958063+00:00,GOLD,ERROR,ValueError: No live fallback candles for GOLD: fallback: HTTPError
2026-07-22T22:37:45.958063+00:00,SILVER,ERROR,ValueError: No live fallback candles for SILVER: fallback: HTTPError
2026-07-22T22:37:45.958063+00:00,OIL,ERROR,ValueError: No live fallback candles for OIL: fallback: HTTPError
2026-07-22T23:37:48.495488+00:00,SILVER,ERROR,ValueError: No live fallback candles for SILVER: fallback: HTTPError
2026-07-22T23:37:48.495488+00:00,OIL,ERROR,ValueError: No live fallback candles for OIL: fallback: HTTPError
2026-07-23T01:09:39.278477+00:00,GOLD,ERROR,ValueError: No live fallback candles for GOLD: fallback: HTTPError
2026-07-23T01:09:39.278477+00:00,SILVER,ERROR,ValueError: No live fallback candles for SILVER: fallback: HTTPError
2026-07-23T01:09:39.278477+00:00,OIL,ERROR,ValueError: No live fallback candles for OIL: fallback: HTTPError
2026-07-23T04:31:49.474985+00:00,SILVER,ERROR,ValueError: No live fallback candles for SILVER: fallback: HTTPError
2026-07-23T04:31:49.474985+00:00,OIL,ERROR,ValueError: No live fallback candles for OIL: fallback: HTTPError
2026-07-23T07:10:43.433740+00:00,GOLD,ERROR,ValueError: No live fallback candles for GOLD: fallback: HTTPError
2026-07-23T07:10:43.433740+00:00,SILVER,ERROR,ValueError: No live fallback candles for SILVER: fallback: HTTPError
2026-07-23T07:10:43.433740+00:00,OIL,ERROR,ValueError: No live fallback candles for OIL: fallback: HTTPError
2026-07-23T09:35:58.298691+00:00,SILVER,ERROR,ValueError: No live fallback candles for SILVER: fallback: HTTPError
2026-07-23T09:35:58.298691+00:00,OIL,ERROR,ValueError: No live fallback candles for OIL: fallback: HTTPError
2026-07-23T11:29:20.273219+00:00,GOLD,ERROR,ValueError: No live fallback candles for GOLD: fallback: HTTPError
2026-07-23T11:29:20.273219+00:00,SILVER,ERROR,ValueError: No live fallback candles for SILVER: fallback: HTTPError
2026-07-23T11:29:20.273219+00:00,OIL,ERROR,ValueError: No live fallback candles for OIL: fallback: HTTPError
2026-07-23T13:05:25.132141+00:00,GOLD,ERROR,ValueError: No live fallback candles for GOLD: fallback: HTTPError
2026-07-23T13:05:25.132141+00:00,SILVER,ERROR,ValueError: No live fallback candles for SILVER: fallback: HTTPError
2026-07-23T13:05:25.132141+00:00,OIL,ERROR,ValueError: No live fallback candles for OIL: fallback: HTTPError
2026-07-23T15:21:17.053845+00:00,GOLD,ERROR,ValueError: No live fallback candles for GOLD: fallback: HTTPError
2026-07-23T15:21:17.053845+00:00,SILVER,ERROR,ValueError: No live fallback candles for SILVER: fallback: HTTPError
2026-07-23T15:21:17.053845+00:00,OIL,ERROR,ValueError: No live fallback candles for OIL: fallback: HTTPError
2026-07-23T16:52:19.548664+00:00,SILVER,ERROR,ValueError: No live fallback candles for SILVER: fallback: HTTPError
2026-07-23T16:52:19.548664+00:00,OIL,ERROR,ValueError: No live fallback candles for OIL: fallback: HTTPError
2026-07-23T18:04:39.973854+00:00,SILVER,ERROR,ValueError: No live fallback candles for SILVER: fallback: HTTPError
2026-07-23T18:04:39.973854+00:00,OIL,ERROR,ValueError: No live fallback candles for OIL: fallback: HTTPError
2026-07-23T19:41:07.491387+00:00,SILVER,ERROR,ValueError: No live fallback candles for SILVER: fallback: HTTPError
2026-07-23T19:41:07.491387+00:00,OIL,ERROR,ValueError: No live fallback candles for OIL: fallback: HTTPError
2026-07-23T20:42:11.458057+00:00,SILVER,ERROR,ValueError: No live fallback candles for SILVER: fallback: HTTPError
2026-07-23T20:42:11.458057+00:00,OIL,ERROR,ValueError: No live fallback candles for OIL: fallback: HTTPError
2026-07-23T21:43:37.167667+00:00,SILVER,ERROR,ValueError: No live fallback candles for SILVER: fallback: HTTPError
2026-07-23T21:43:37.167667+00:00,OIL,ERROR,ValueError: No live fallback candles for OIL: fallback: HTTPError
2026-07-23T22:39:11.254890+00:00,SILVER,ERROR,ValueError: No live fallback candles for SILVER: fallback: HTTPError
2026-07-23T22:39:11.254890+00:00,OIL,ERROR,ValueError: No live fallback candles for OIL: fallback: HTTPError
2026-07-23T23:37:04.547002+00:00,SILVER,ERROR,ValueError: No live fallback candles for SILVER: fallback: HTTPError
2026-07-23T23:37:04.547002+00:00,OIL,ERROR,ValueError: No live fallback candles for OIL: fallback: HTTPError
2026-07-24T01:04:43.088648+00:00,SILVER,ERROR,ValueError: No live fallback candles for SILVER: fallback: HTTPError
2026-07-24T01:04:43.088648+00:00,OIL,ERROR,ValueError: No live fallback candles for OIL: fallback: HTTPError
2026-07-24T04:26:21.449207+00:00,SILVER,ERROR,ValueError: No live fallback candles for SILVER: fallback: HTTPError
2026-07-24T04:26:21.449207+00:00,OIL,ERROR,ValueError: No live fallback candles for OIL: fallback: HTTPError
2026-07-24T07:06:19.296285+00:00,SILVER,ERROR,ValueError: No live fallback candles for SILVER: fallback: HTTPError
2026-07-24T07:06:19.296285+00:00,OIL,ERROR,ValueError: No live fallback candles for OIL: fallback: HTTPError
2026-07-24T09:30:21.745873+00:00,SILVER,ERROR,ValueError: No live fallback candles for SILVER: fallback: HTTPError
2026-07-24T09:30:21.745873+00:00,OIL,ERROR,ValueError: No live fallback candles for OIL: fallback: HTTPError
2026-07-24T11:19:33.281898+00:00,SILVER,ERROR,ValueError: No live fallback candles for SILVER: fallback: HTTPError
2026-07-24T11:19:33.281898+00:00,OIL,ERROR,ValueError: No live fallback candles for OIL: fallback: HTTPError
2026-07-24T12:50:12.647015+00:00,SILVER,ERROR,ValueError: No live fallback candles for SILVER: fallback: HTTPError
2026-07-24T12:50:12.647015+00:00,OIL,ERROR,ValueError: No live fallback candles for OIL: fallback: HTTPError
2026-07-24T14:29:24.168936+00:00,SILVER,ERROR,ValueError: No live fallback candles for SILVER: fallback: HTTPError
2026-07-24T14:29:24.168936+00:00,OIL,ERROR,ValueError: No live fallback candles for OIL: fallback: HTTPError
2026-07-24T15:58:44.083797+00:00,SILVER,ERROR,ValueError: No live fallback candles for SILVER: fallback: HTTPError
2026-07-24T15:58:44.083797+00:00,OIL,ERROR,ValueError: No live fallback candles for OIL: fallback: HTTPError
2026-07-24T17:38:21.225219+00:00,SILVER,ERROR,ValueError: No live fallback candles for SILVER: fallback: HTTPError
2026-07-24T17:38:21.225219+00:00,OIL,ERROR,ValueError: No live fallback candles for OIL: fallback: HTTPError
2026-07-24T19:03:49.751012+00:00,SILVER,ERROR,ValueError: No live fallback candles for SILVER: fallback: HTTPError
2026-07-24T19:03:49.751012+00:00,OIL,ERROR,ValueError: No live fallback candles for OIL: fallback: HTTPError
2026-07-24T20:37:55.590224+00:00,SILVER,ERROR,ValueError: No live fallback candles for SILVER: fallback: HTTPError
2026-07-24T20:37:55.590224+00:00,OIL,ERROR,ValueError: No live fallback candles for OIL: fallback: HTTPError
2026-07-24T21:43:09.905660+00:00,SILVER,ERROR,ValueError: No live fallback candles for SILVER: fallback: HTTPError
2026-07-24T21:43:09.905660+00:00,OIL,ERROR,ValueError: No live fallback candles for OIL: fallback: HTTPError
2026-07-24T22:43:18.964679+00:00,SILVER,ERROR,ValueError: No live fallback candles for SILVER: fallback: HTTPError
2026-07-24T22:43:18.964679+00:00,OIL,ERROR,ValueError: No live fallback candles for OIL: fallback: HTTPError
2026-07-24T23:45:00.462797+00:00,SILVER,ERROR,ValueError: No live fallback candles for SILVER: fallback: HTTPError
2026-07-24T23:45:00.462797+00:00,OIL,ERROR,ValueError: No live fallback candles for OIL: fallback: HTTPError
2026-07-25T01:12:57.575765+00:00,SILVER,ERROR,ValueError: No live fallback candles for SILVER: fallback: HTTPError
2026-07-25T01:12:57.575765+00:00,OIL,ERROR,ValueError: No live fallback candles for OIL: fallback: HTTPError
2026-07-25T04:28:58.384082+00:00,SILVER,ERROR,ValueError: No live fallback candles for SILVER: fallback: HTTPError
2026-07-25T04:28:58.384082+00:00,OIL,ERROR,ValueError: No live fallback candles for OIL: fallback: HTTPError
2026-07-25T06:39:52.001210+00:00,SILVER,ERROR,ValueError: No live fallback candles for SILVER: fallback: HTTPError
2026-07-25T06:39:52.001210+00:00,OIL,ERROR,ValueError: No live fallback candles for OIL: fallback: HTTPError
2026-07-25T08:37:48.787049+00:00,SILVER,ERROR,ValueError: No live fallback candles for SILVER: fallback: HTTPError
2026-07-25T08:37:48.787049+00:00,OIL,ERROR,ValueError: No live fallback candles for OIL: fallback: HTTPError
2026-07-25T10:15:01.104178+00:00,SILVER,ERROR,ValueError: No live fallback candles for SILVER: fallback: HTTPError
2026-07-25T10:15:01.104178+00:00,OIL,ERROR,ValueError: No live fallback candles for OIL: fallback: HTTPError
2026-07-25T11:38:27.317855+00:00,SILVER,ERROR,ValueError: No live fallback candles for SILVER: fallback: HTTPError
2026-07-25T11:38:27.317855+00:00,OIL,ERROR,ValueError: No live fallback candles for OIL: fallback: HTTPError
2026-07-25T14:19:00.162299+00:00,SILVER,ERROR,ValueError: No live fallback candles for SILVER: fallback: HTTPError
2026-07-25T14:19:00.162299+00:00,OIL,ERROR,ValueError: No live fallback candles for OIL: fallback: HTTPError
