trade_id,candidate_id,family,asset,symbol,strategy_version,status,opened_at,open_close_time,entry_price,stop_loss,target,target_mode,quantity,notional,risk_dollars,entry_fee,entry_slippage_bps,planned_reward_r,entry_rsi,entry_ma20,entry_bb_lower,entry_ma200,entry_atr,event,timestamp,closed_at,exit_reason,exit_price,gross_pnl,exit_fee,fees,slippage_bps,net_pnl,r_multiple,equity_after,holding_hours
SLAB-BREAKOUT_MOMENTUM_V1-BTC-1784030400,BREAKOUT_MOMENTUM_V1,Momentum,BTC,BTCUSDT,strategy-lab-v1.0.0:BREAKOUT_MOMENTUM_V1,CLOSED,2026-07-14T12:00:00+00:00,1784030400,63742.986048,63348.18861942857,64236.48283371428,FIXED_125R,0.15688000547181394,10000.0,61.935822754544,10.0,2.0,1.249999999999991,87.79833950185063,62445.269499999995,61625.25253450544,63260.569800000005,328.99785714285673,EXIT,2026-07-14T16:57:31.170205+00:00,2026-07-12T04:00:00+00:00,TIME,63949.277586000004,32.36301761022969,10.03236301761023,20.03236301761023,2.0,12.33065459261946,0.19908760462401068,10012.330654592619,495012.436
SLAB-BREAKOUT_MOMENTUM_V1-BTC-1784030400000,BREAKOUT_MOMENTUM_V1,Momentum,BTC,BTCUSDT,strategy-lab-v1.0.0:BREAKOUT_MOMENTUM_V1,OPEN,2026-07-14T12:00:00+00:00,1784030400000,63909.92943,63504.60114428571,64416.58978714285,FIXED_125R,0.1566631467737582,10012.330654592619,63.500004716412676,10.012330654592619,2.0,1.2500000000000044,88.56220181834557,62453.615000000005,61579.82395272389,63261.404350000004,337.773571428571,ENTRY,2026-07-14T16:57:31.170205+00:00,,,,,,,,,,,
SLAB-BREAKOUT_MOMENTUM_V1-BTC-1784030400000,BREAKOUT_MOMENTUM_V1,Momentum,BTC,BTCUSDT,strategy-lab-v1.0.0:BREAKOUT_MOMENTUM_V1,CLOSED,2026-07-14T12:00:00+00:00,1784030400000,63909.92943,63504.60114428571,64416.58978714285,FIXED_125R,0.1566631467737582,10012.330654592619,63.500004716412676,10.012330654592619,2.0,1.2500000000000044,88.56220181834557,62453.615000000005,61579.82395272389,63261.404350000004,337.773571428571,EXIT,2026-07-14T16:57:31.170205+00:00,2026-07-14T15:00:00+00:00,TARGET,64403.706469185425,77.35666476341851,10.089687319356036,20.102017973948655,2.0,57.25464678946985,0.9016479139673418,10069.585301382089,3.0
SLAB-BREAKOUT_MOMENTUM_V1-BTC-1784041200000,BREAKOUT_MOMENTUM_V1,Momentum,BTC,BTCUSDT,strategy-lab-v1.0.0:BREAKOUT_MOMENTUM_V1,OPEN,2026-07-14T15:00:00+00:00,1784041200000,64716.060624,64226.96976685714,65327.42419542857,FIXED_125R,0.15559638835074235,10069.585301382089,76.10077094679774,10.069585301382089,2.0,1.2499999999999927,86.84465493288505,62790.103500000005,61316.61770469317,63280.05655,407.5757142857136,ENTRY,2026-07-14T16:57:31.170205+00:00,,,,,,,,,,,
SLAB-BREAKOUT_MOMENTUM_V1-ETH-1784034000,BREAKOUT_MOMENTUM_V1,Momentum,ETH,ETHUSDT,strategy-lab-v1.0.0:BREAKOUT_MOMENTUM_V1,CLOSED,2026-07-14T13:00:00+00:00,1784034000,1868.27358,1849.0607228571428,1892.2896514285717,FIXED_125R,5.295271321575546,9893.015509031276,101.73729143410002,9.893015509031276,2.0,1.2500000000000029,90.0592325521503,1786.9920000000002,1731.6345670392857,1778.5744,16.010714285714307,EXIT,2026-07-14T16:57:31.170205+00:00,2026-07-12T04:00:00+00:00,SL,1848.6909107125714,-103.69554707761914,9.789319961953659,19.682335470984935,2.0,-123.37788254860408,-1.2127105096809234,10050.351260861396,495012.435
SLAB-BREAKOUT_MOMENTUM_V1-ETH-1784023200000,BREAKOUT_MOMENTUM_V1,Momentum,ETH,ETHUSDT,strategy-lab-v1.0.0:BREAKOUT_MOMENTUM_V1,OPEN,2026-07-14T10:00:00+00:00,1784023200000,1798.719672,1784.523672,1816.4646719999998,FIXED_125R,5.587502831770551,10050.351260861396,79.32019019981425,10.050351260861396,2.0,1.25,72.95747062115265,1775.6654999999998,1753.1226718943653,1777.58825,11.829999999999993,ENTRY,2026-07-14T16:57:31.170205+00:00,,,,,,,,,,,
SLAB-BREAKOUT_MOMENTUM_V1-ETH-1784023200000,BREAKOUT_MOMENTUM_V1,Momentum,ETH,ETHUSDT,strategy-lab-v1.0.0:BREAKOUT_MOMENTUM_V1,CLOSED,2026-07-14T10:00:00+00:00,1784023200000,1798.719672,1784.523672,1816.4646719999998,FIXED_125R,5.587502831770551,10050.351260861396,79.32019019981425,10.050351260861396,2.0,1.25,72.95747062115265,1775.6654999999998,1753.1226718943653,1777.58825,11.829999999999993,EXIT,2026-07-14T16:57:31.170205+00:00,2026-07-14T12:00:00+00:00,TARGET,1816.1013790656,97.1203374500464,10.147471598311443,20.197822859172838,2.0,76.92251459087356,0.9697721903729588,10127.27377545227,2.0
SLAB-BREAKOUT_MOMENTUM_V1-ETH-1784030400000,BREAKOUT_MOMENTUM_V1,Momentum,ETH,ETHUSDT,strategy-lab-v1.0.0:BREAKOUT_MOMENTUM_V1,OPEN,2026-07-14T12:00:00+00:00,1784030400000,1859.77188,1841.0895942857144,1883.1247371428572,FIXED_125R,5.420789474228163,10081.431831569522,101.2727377545227,10.081431831569521,2.0,1.250000000000006,90.85524757166539,1781.1805,1737.9409452034931,1778.0959000000003,15.568571428571431,ENTRY,2026-07-14T16:57:31.170205+00:00,,,,,,,,,,,
SLAB-BREAKOUT_MOMENTUM_V1-ETH-1784030400000,BREAKOUT_MOMENTUM_V1,Momentum,ETH,ETHUSDT,strategy-lab-v1.0.0:BREAKOUT_MOMENTUM_V1,CLOSED,2026-07-14T12:00:00+00:00,1784030400000,1859.77188,1841.0895942857144,1883.1247371428572,FIXED_125R,5.420789474228163,10081.431831569522,101.2727377545227,10.081431831569521,2.0,1.250000000000006,90.85524757166539,1781.1805,1737.9409452034931,1778.0959000000003,15.568571428571431,EXIT,2026-07-14T16:57:31.170205+00:00,2026-07-14T14:00:00+00:00,TARGET,1882.7481121954286,124.54931764240139,10.205981149211922,20.287412980781443,2.0,104.26190466161995,1.0295160076973802,10231.53568011389,2.0
SLAB-BREAKOUT_MOMENTUM_V1-DOGE-1784034000,BREAKOUT_MOMENTUM_V1,Momentum,DOGE,DOGEUSDT,strategy-lab-v1.0.0:BREAKOUT_MOMENTUM_V1,CLOSED,2026-07-14T13:00:00+00:00,1784034000,0.073794756,0.07325989885714286,0.07446332742857142,FIXED_125R,135510.98400542172,10000.0,72.4790177308998,10.0,2.0,1.2499999999999871,77.25947521865882,0.072063,0.07091344182400341,0.07357745,0.0004457142857142844,EXIT,2026-07-14T16:57:31.170205+00:00,2026-07-12T04:00:00+00:00,SL,0.07324524687737144,-74.4645219273526,9.925535478072646,19.925535478072646,2.0,-94.39005740542525,-1.302308728242935,9905.609942594574,495012.435
SLAB-BREAKOUT_MOMENTUM_V1-DOGE-1784034000000,BREAKOUT_MOMENTUM_V1,Momentum,DOGE,DOGEUSDT,strategy-lab-v1.0.0:BREAKOUT_MOMENTUM_V1,OPEN,2026-07-14T13:00:00+00:00,1784034000000,0.073824762,0.07328990485714286,0.07449333342857142,FIXED_125R,134177.33663123185,9905.609942594574,71.76570690676168,9.905609942594573,2.0,1.2499999999999871,77.45664739884387,0.0720645,0.07090594098121818,0.07357759999999999,0.0004457142857142844,ENTRY,2026-07-14T16:57:31.170205+00:00,,,,,,,,,,,
SLAB-BREAKOUT_MOMENTUM_V1-DOGE-1784034000000,BREAKOUT_MOMENTUM_V1,Momentum,DOGE,DOGEUSDT,strategy-lab-v1.0.0:BREAKOUT_MOMENTUM_V1,CLOSED,2026-07-14T13:00:00+00:00,1784034000000,0.073824762,0.07328990485714286,0.07449333342857142,FIXED_125R,134177.33663123185,9905.609942594574,71.76570690676168,9.905609942594573,2.0,1.2499999999999871,77.45664739884387,0.0720645,0.07090594098121818,0.07357759999999999,0.0004457142857142844,EXIT,2026-07-14T16:57:31.170205+00:00,2026-07-14T14:00:00+00:00,TARGET,0.07447843476188572,87.70807021820667,9.99331801281278,19.898927955407352,2.0,67.80914226279933,0.9448683108618614,9973.419084857373,1.0
SLAB-BREAKOUT_MOMENTUM_V1-DOGE-1784037600000,BREAKOUT_MOMENTUM_V1,Momentum,DOGE,DOGEUSDT,strategy-lab-v1.0.0:BREAKOUT_MOMENTUM_V1,OPEN,2026-07-14T14:00:00+00:00,1784037600000,0.074504898,0.07393404085714286,0.07521846942857142,FIXED_125R,133862.59632027647,9973.419084857373,76.4164192708313,9.973419084857372,2.0,1.250000000000006,79.36507936507931,0.0722235,0.07070564262857121,0.0735672,0.00047571428571428466,ENTRY,2026-07-14T16:57:31.170205+00:00,,,,,,,,,,,
SLAB-BREAKOUT_MOMENTUM_V1-DOGE-1784037600000,BREAKOUT_MOMENTUM_V1,Momentum,DOGE,DOGEUSDT,strategy-lab-v1.0.0:BREAKOUT_MOMENTUM_V1,CLOSED,2026-07-14T14:00:00+00:00,1784037600000,0.074504898,0.07393404085714286,0.07521846942857142,FIXED_125R,133862.59632027647,9973.419084857373,76.4164192708313,9.973419084857372,2.0,1.250000000000006,79.36507936507931,0.0722235,0.07070564262857121,0.0735672,0.00047571428571428466,EXIT,2026-07-14T16:57:31.170205+00:00,2026-07-14T16:00:00+00:00,TARGET,0.0752034257346857,93.50673616674977,10.066925821024125,20.040344905881497,2.0,73.46639126086828,0.9613953645288236,10046.885476118241,2.0
SLAB-BREAKOUT_MOMENTUM_V1-NEAR-1784005200,BREAKOUT_MOMENTUM_V1,Momentum,NEAR,NEARUSDT,strategy-lab-v1.0.0:BREAKOUT_MOMENTUM_V1,CLOSED,2026-07-14T05:00:00+00:00,1784005200,1.9913982000000001,1.9529982000000001,2.0393982,FIXED_125R,2574.855856058745,5127.563317014844,98.87446487265578,5.127563317014844,2.0,1.2499999999999956,61.4406779661017,1.9294999999999998,1.8691394168351483,1.9339849999999998,0.03200000000000003,EXIT,2026-07-14T16:57:31.170205+00:00,2026-07-12T04:00:00+00:00,SL,1.9526076003600001,-99.88020264308419,5.02768311437176,10.155246431386605,2.0,-110.03544907447079,-1.1128803500093747,9777.411038191107,495012.443
SLAB-BREAKOUT_MOMENTUM_V1-NEAR-1783951200000,BREAKOUT_MOMENTUM_V1,Momentum,NEAR,NEARUSDT,strategy-lab-v1.0.0:BREAKOUT_MOMENTUM_V1,OPEN,2026-07-13T14:00:00+00:00,1783951200000,1.965393,1.9312787142857142,2.008035857142857,FIXED_125R,2866.075262451325,5632.964258294997,97.77411038191107,5.632964258294997,2.0,1.25,63.51351351351353,1.90335,1.8577417770571885,1.937005,0.02842857142857142,ENTRY,2026-07-14T16:57:31.170205+00:00,,,,,,,,,,,
SLAB-BREAKOUT_MOMENTUM_V1-NEAR-1783951200000,BREAKOUT_MOMENTUM_V1,Momentum,NEAR,NEARUSDT,strategy-lab-v1.0.0:BREAKOUT_MOMENTUM_V1,CLOSED,2026-07-13T14:00:00+00:00,1783951200000,1.965393,1.9312787142857142,2.008035857142857,FIXED_125R,2866.075262451325,5632.964258294997,97.77411038191107,5.632964258294997,2.0,1.25,63.51351351351353,1.90335,1.8577417770571885,1.937005,0.02842857142857142,EXIT,2026-07-14T16:57:31.170205+00:00,2026-07-13T16:00:00+00:00,SL,1.930892458542857,-98.8811484114936,5.534083109883504,11.167047368178501,2.0,-110.0481957796721,-1.12553512734422,9667.362842411434,2.0
SLAB-BREAKOUT_MOMENTUM_V1-NEAR-1784005200000,BREAKOUT_MOMENTUM_V1,Momentum,NEAR,NEARUSDT,strategy-lab-v1.0.0:BREAKOUT_MOMENTUM_V1,OPEN,2026-07-14T05:00:00+00:00,1784005200000,1.9913982000000001,1.9529982000000001,2.0393982,FIXED_125R,2517.5424068779785,5013.4294174804745,96.67362842411434,5.0134294174804745,2.0,1.2499999999999956,61.4406779661017,1.9295000000000002,1.8691394168351476,1.9339849999999998,0.03200000000000003,ENTRY,2026-07-14T16:57:31.170205+00:00,,,,,,,,,,,
SLAB-BREAKOUT_MOMENTUM_V1-NEAR-1784005200000,BREAKOUT_MOMENTUM_V1,Momentum,NEAR,NEARUSDT,strategy-lab-v1.0.0:BREAKOUT_MOMENTUM_V1,CLOSED,2026-07-14T05:00:00+00:00,1784005200000,1.9913982000000001,1.9529982000000001,2.0393982,FIXED_125R,2517.5424068779785,5013.4294174804745,96.67362842411434,5.0134294174804745,2.0,1.2499999999999956,61.4406779661017,1.9295000000000002,1.8691394168351476,1.9339849999999998,0.03200000000000003,EXIT,2026-07-14T16:57:31.170205+00:00,2026-07-14T14:00:00+00:00,TARGET,2.03899032036,119.8151812395404,5.133244598720014,10.146674016200489,2.0,109.6685072233399,1.1344200999906207,9777.031349634774,9.0
SLAB-BREAKOUT_MOMENTUM_V1-NEAR-1784037600000,BREAKOUT_MOMENTUM_V1,Momentum,NEAR,NEARUSDT,strategy-lab-v1.0.0:BREAKOUT_MOMENTUM_V1,OPEN,2026-07-14T14:00:00+00:00,1784037600000,2.0404079999999998,2.007493714285714,2.081550857142857,FIXED_125R,2970.4522329619376,6060.934499753401,97.77031349634774,6.0609344997534,2.0,1.25,79.39393939393929,1.9644000000000001,1.8759683314643394,1.933955,0.027428571428571438,ENTRY,2026-07-14T16:57:31.170205+00:00,,,,,,,,,,,
SLAB-BREAKOUT_MOMENTUM_V1-ETH-1784120399999,BREAKOUT_MOMENTUM_V1,Momentum,ETH,ETHUSDT,strategy-lab-v1.0.0:BREAKOUT_MOMENTUM_V1,OPEN,2026-07-15T12:59:59.999000+00:00,1784120399999,1927.5454320000001,1910.1240034285715,1949.322217714286,FIXED_125R,5.308064603954761,10231.53568011389,92.47406835032619,10.23153568011389,2.0,1.2500000000000033,67.56462161320462,1879.7685000000001,1855.1787791597553,1791.5667999999998,14.51785714285711,ENTRY,2026-07-15T13:14:00.074864+00:00,,,,,,,,,,,
SLAB-BREAKOUT_MOMENTUM_V1-SOL-1784091599999,BREAKOUT_MOMENTUM_V1,Momentum,SOL,SOLUSDT,strategy-lab-v1.0.0:BREAKOUT_MOMENTUM_V1,OPEN,2026-07-15T04:59:59.999000+00:00,1784091599999,78.03560399999999,77.41846114285714,78.80703257142855,FIXED_125R,128.14663419533474,10000.0,79.0847799605488,10.0,2.0,1.2499999999999885,63.562753036437364,77.0735,75.48774749724345,77.90105,0.5142857142857145,ENTRY,2026-07-15T13:14:00.074864+00:00,,,,,,,,,,,
SLAB-BREAKOUT_MOMENTUM_V1-SOL-1784091599999,BREAKOUT_MOMENTUM_V1,Momentum,SOL,SOLUSDT,strategy-lab-v1.0.0:BREAKOUT_MOMENTUM_V1,CLOSED,2026-07-15T04:59:59.999000+00:00,1784091599999,78.03560399999999,77.41846114285714,78.80703257142855,FIXED_125R,128.14663419533474,10000.0,79.0847799605488,10.0,2.0,1.2499999999999885,63.562753036437364,77.0735,75.48774749724345,77.90105,0.5142857142857145,EXIT,2026-07-15T13:14:00.074864+00:00,2026-07-15T07:59:59.999000+00:00,SL,77.40297745062857,-81.06896300455664,9.918931036995444,19.918931036995446,2.0,-100.98789404155208,-1.2769573879061127,9899.012105958447,3.0
SLAB-BREAKOUT_MOMENTUM_V1-XRP-1784055599999,BREAKOUT_MOMENTUM_V1,Momentum,XRP,XRPUSDT,strategy-lab-v1.0.0:BREAKOUT_MOMENTUM_V1,OPEN,2026-07-14T18:59:59.999000+00:00,1784055599999,1.11242244,1.1029338685714285,1.1242831542857143,FIXED_125R,8989.390756986168,10000.0,85.29647629700379,10.0,2.0,1.2499999999999942,93.13725490196107,1.0805449999999999,1.0472510080495008,1.1000295,0.007907142857142875,ENTRY,2026-07-15T13:14:00.074864+00:00,,,,,,,,,,,
SLAB-BREAKOUT_MOMENTUM_V1-XRP-1784055599999,BREAKOUT_MOMENTUM_V1,Momentum,XRP,XRPUSDT,strategy-lab-v1.0.0:BREAKOUT_MOMENTUM_V1,CLOSED,2026-07-14T18:59:59.999000+00:00,1784055599999,1.11242244,1.1029338685714285,1.1242831542857143,FIXED_125R,8989.390756986168,10000.0,85.29647629700379,10.0,2.0,1.2499999999999942,93.13725490196107,1.0805449999999999,1.0472510080495008,1.1000295,0.007907142857142875,EXIT,2026-07-15T13:14:00.074864+00:00,2026-07-15T01:59:59.999000+00:00,SL,1.1027132817977143,-87.27941700174335,9.912720582998256,19.912720582998254,2.0,-107.1921375847416,-1.2567006544502113,9892.807862415259,7.0
SLAB-BREAKOUT_MOMENTUM_V1-XRP-1784120399999,BREAKOUT_MOMENTUM_V1,Momentum,XRP,XRPUSDT,strategy-lab-v1.0.0:BREAKOUT_MOMENTUM_V1,OPEN,2026-07-15T12:59:59.999000+00:00,1784120399999,1.12132422,1.1138756485714285,1.1306349342857143,FIXED_125R,8822.43305367582,9892.807862415259,65.71452277409428,9.892807862415259,2.0,1.2499999999999925,62.08425720620829,1.108155,1.0988879670336271,1.0972724999999999,0.006207142857142903,ENTRY,2026-07-15T13:14:00.074864+00:00,,,,,,,,,,,
SLAB-BREAKOUT_MOMENTUM_V1-NEAR-1784037600000,BREAKOUT_MOMENTUM_V1,Momentum,NEAR,NEARUSDT,strategy-lab-v1.0.0:BREAKOUT_MOMENTUM_V1,CLOSED,2026-07-14T14:00:00+00:00,1784037600000,2.0404079999999998,2.007493714285714,2.081550857142857,FIXED_125R,2970.4522329619376,6060.934499753401,97.77031349634774,6.0609344997534,2.0,1.25,79.39393939393929,1.9644000000000001,1.8759683314643394,1.933955,0.027428571428571438,EXIT,2026-07-15T13:14:00.074864+00:00,2026-07-14T23:59:59.999000+00:00,SL,2.007092215542857,-98.9629463335984,5.961971553419803,12.022906053173202,2.0,-110.9858523867716,-1.1351692391874915,9666.045497248002,9.999999722222222
SLAB-BREAKOUT_MOMENTUM_V1-NEAR-1784116799999,BREAKOUT_MOMENTUM_V1,Momentum,NEAR,NEARUSDT,strategy-lab-v1.0.0:BREAKOUT_MOMENTUM_V1,OPEN,2026-07-15T11:59:59.999000+00:00,1784116799999,2.080416,2.0543588571428573,2.1129874285714285,FIXED_125R,3709.5569342508893,7717.4215989264985,96.66045497248003,7.717421598926498,2.0,1.25,75.00000000000017,2.0263999999999998,1.9934006060661718,1.934865,0.021714285714285766,ENTRY,2026-07-15T13:14:00.074864+00:00,,,,,,,,,,,
SLAB-BREAKOUT_MOMENTUM_V1-BNB-1784033999999,BREAKOUT_MOMENTUM_V1,Momentum,BNB,BNBUSDT,strategy-lab-v1.0.0:BREAKOUT_MOMENTUM_V1,OPEN,2026-07-14T12:59:59.999000+00:00,1784033999999,577.525482,574.5871962857143,581.1983391428571,FIXED_125R,17.315253286087902,10000.0,50.87716136975081,10.0,2.0,1.2499999999999807,85.01157407407443,568.8295,562.3800489380855,574.3972,2.4485714285714266,ENTRY,2026-07-15T13:14:00.074864+00:00,,,,,,,,,,,
SLAB-BREAKOUT_MOMENTUM_V1-BNB-1784033999999,BREAKOUT_MOMENTUM_V1,Momentum,BNB,BNBUSDT,strategy-lab-v1.0.0:BREAKOUT_MOMENTUM_V1,CLOSED,2026-07-14T12:59:59.999000+00:00,1784033999999,577.525482,574.5871962857143,581.1983391428571,FIXED_125R,17.315253286087902,10000.0,50.87716136975081,10.0,2.0,1.2499999999999807,85.01157407407443,568.8295,562.3800489380855,574.3972,2.4485714285714266,EXIT,2026-07-15T13:14:00.074864+00:00,2026-07-14T13:59:59.999000+00:00,TARGET,581.0820994750285,61.58373242184445,10.061583732421845,20.061583732421845,2.0,41.52214868942261,0.8161254985839235,10041.522148689422,1.0
SLAB-BREAKOUT_MOMENTUM_V1-BNB-1784037599999,BREAKOUT_MOMENTUM_V1,Momentum,BNB,BNBUSDT,strategy-lab-v1.0.0:BREAKOUT_MOMENTUM_V1,OPEN,2026-07-14T13:59:59.999000+00:00,1784037599999,579.085794,575.8603654285714,583.1175797142856,FIXED_125R,17.340301303764022,10041.522148689422,55.92990326234024,10.041522148689422,2.0,1.2499999999999911,84.4537815126054,569.647,562.4514066262725,574.3762,2.6878571428571427,ENTRY,2026-07-15T13:14:00.074864+00:00,,,,,,,,,,,
SLAB-BREAKOUT_MOMENTUM_V1-BNB-1784037599999,BREAKOUT_MOMENTUM_V1,Momentum,BNB,BNBUSDT,strategy-lab-v1.0.0:BREAKOUT_MOMENTUM_V1,CLOSED,2026-07-14T13:59:59.999000+00:00,1784037599999,579.085794,575.8603654285714,583.1175797142856,FIXED_125R,17.340301303764022,10041.522148689422,55.92990326234024,10.041522148689422,2.0,1.2499999999999911,84.4537815126054,569.647,562.4514066262725,574.3762,2.6878571428571427,EXIT,2026-07-15T13:14:00.074864+00:00,2026-07-14T15:59:59.999000+00:00,TARGET,583.0009561983428,67.89009217237198,10.109412240861795,20.150934389551217,2.0,47.73915778282076,0.8535533766060592,10089.261306472243,2.0
SLAB-BREAKOUT_MOMENTUM_V1-BNB-1784044799999,BREAKOUT_MOMENTUM_V1,Momentum,BNB,BNBUSDT,strategy-lab-v1.0.0:BREAKOUT_MOMENTUM_V1,OPEN,2026-07-14T15:59:59.999000+00:00,1784044799999,582.986574,579.4911454285715,587.3558597142857,FIXED_125R,17.306164080670992,10089.261306472243,60.492460389407604,10.089261306472242,2.0,1.2499999999999918,85.69060773480692,571.328,561.541755367863,574.3756,2.9128571428571326,ENTRY,2026-07-15T13:14:00.074864+00:00,,,,,,,,,,,
